"session_id","campaign","product","event_id","type"
"1567","patriotic","diet","2494","load"
"1568","funny","classic","2495","load"
"1568","funny","classic","2496","click"
"1568","funny","classic","2497","click"
"1569","funny","diet","2498","load"
"1570","funny","classic","2499","load"
"1570","funny","classic","2500","click"
"1571","patriotic","diet","2501","load"
"1572","funny","classic","2502","load"
"1573","patriotic","classic","2503","load"
"1574","funny","classic","2504","load"
"1574","funny","classic","2505","click"
"1574","funny","classic","2506","click"
"1574","funny","classic","2507","click"
"1574","funny","classic","2508","click"
"1575","patriotic","diet","2509","load"
"1576","funny","classic","2510","load"
"1577","funny","diet","2511","load"
"1577","funny","diet","2512","click"
"1578","patriotic","classic","2513","load"
"1578","patriotic","classic","2514","click"
"1579","funny","classic","2515","load"
"1579","funny","classic","2516","click"
"1579","funny","classic","2517","click"
"1580","patriotic","diet","2518","load"
"1581","patriotic","diet","2519","load"
"1582","funny","diet","2520","load"
"1583","funny","classic","2521","load"
"1583","funny","classic","2522","click"
"1584","funny","diet","2523","load"
"1584","funny","diet","2524","click"
"1585","patriotic","diet","2525","load"
"1585","patriotic","diet","2526","click"
"1585","patriotic","diet","2527","click"
"1586","patriotic","classic","2528","load"
"1587","funny","diet","2529","load"
"1588","funny","classic","2530","load"
"1589","funny","classic","2531","load"
"1589","funny","classic","2532","click"
"1589","funny","classic","2533","click"
"1589","funny","classic","2534","click"
"1590","funny","diet","2535","load"
"1591","funny","classic","2536","load"
"1591","funny","classic","2537","click"
"1591","funny","classic","2538","click"
"1592","funny","classic","2539","load"
"1592","funny","classic","2540","click"
"1592","funny","classic","2541","click"
"1593","funny","classic","2542","load"
"1593","funny","classic","2543","click"
"1594","patriotic","diet","2544","load"
"1594","patriotic","diet","2545","click"
"1595","patriotic","diet","2546","load"
"1595","patriotic","diet","2547","click"
"1596","funny","diet","2548","load"
"1597","funny","diet","2549","load"
"1598","patriotic","diet","2550","load"
"1598","patriotic","diet","2551","click"
"1598","patriotic","diet","2552","click"
"1599","patriotic","classic","2553","load"
"1600","funny","classic","2554","load"
"1600","funny","classic","2555","click"
"1600","funny","classic","2556","click"
"1600","funny","classic","2557","click"
"1600","funny","classic","2558","click"
"1600","funny","classic","2559","click"
"1601","patriotic","diet","2560","load"
"1601","patriotic","diet","2561","click"
"1602","funny","classic","2562","load"
"1602","funny","classic","2563","click"
"1603","patriotic","classic","2564","load"
"1604","funny","diet","2565","load"
"1605","funny","classic","2566","load"
"1606","patriotic","classic","2567","load"
"1607","funny","classic","2568","load"
"1607","funny","classic","2569","click"
"1608","funny","diet","2570","load"
"1609","funny","classic","2571","load"
"1609","funny","classic","2572","click"
"1609","funny","classic","2573","click"
"1610","funny","classic","2574","load"
"1610","funny","classic","2575","click"
"1611","funny","classic","2576","load"
"1611","funny","classic","2577","click"
"1611","funny","classic","2578","click"
"1611","funny","classic","2579","click"
"1611","funny","classic","2580","click"
"1612","funny","diet","2581","load"
"1613","funny","classic","2582","load"
"1613","funny","classic","2583","click"
"1613","funny","classic","2584","click"
"1614","funny","diet","2585","load"
"1614","funny","diet","2586","click"
"1615","funny","diet","2587","load"
"1615","funny","diet","2588","click"
"1616","patriotic","diet","2589","load"
"1617","patriotic","diet","2590","load"
"1618","funny","diet","2591","load"
"1618","funny","diet","2592","click"
"1619","patriotic","classic","2593","load"
"1620","funny","classic","2594","load"
"1620","funny","classic","2595","click"
"1621","patriotic","classic","2596","load"
"1622","funny","diet","2597","load"
"1622","funny","diet","2598","click"
"1623","funny","diet","2599","load"
"1624","funny","diet","2600","load"
"1625","patriotic","classic","2601","load"
"1625","patriotic","classic","2602","click"
"1626","funny","classic","2603","load"
"1626","funny","classic","2604","click"
"1626","funny","classic","2605","click"
"1626","funny","classic","2606","click"
"1626","funny","classic","2607","click"
"1627","funny","diet","2608","load"
"1628","funny","classic","2609","load"
"1629","funny","diet","2610","load"
"1630","funny","diet","2611","load"
"1631","patriotic","classic","2612","load"
"1632","patriotic","classic","2613","load"
"1633","patriotic","classic","2614","load"
"1634","funny","classic","2615","load"
"1634","funny","classic","2616","click"
"1635","patriotic","diet","2617","load"
"1636","patriotic","diet","2618","load"
"1636","patriotic","diet","2619","click"
"1637","funny","diet","2620","load"
"1638","patriotic","diet","2621","load"
"1638","patriotic","diet","2622","click"
"1638","patriotic","diet","2623","click"
"1639","funny","classic","2624","load"
"1639","funny","classic","2625","click"
"1639","funny","classic","2626","click"
"1639","funny","classic","2627","click"
"1639","funny","classic","2628","click"
"1640","patriotic","classic","2629","load"
"1641","patriotic","diet","2630","load"
"1642","patriotic","classic","2631","load"
"1643","patriotic","classic","2632","load"
"1643","patriotic","classic","2633","click"
"1643","patriotic","classic","2634","click"
"1644","funny","diet","2635","load"
"1645","patriotic","diet","2636","load"
"1646","funny","classic","2637","load"
"1647","funny","diet","2638","load"
"1648","patriotic","diet","2639","load"
"1649","funny","diet","2640","load"
"1649","funny","diet","2641","click"
"1650","patriotic","diet","2642","load"
"1651","funny","classic","2643","load"
"1652","funny","classic","2644","load"
"1652","funny","classic","2645","click"
"1653","funny","diet","2646","load"
"1654","patriotic","classic","2647","load"
"1654","patriotic","classic","2648","click"
"1655","patriotic","diet","2649","load"
"1656","funny","classic","2650","load"
"1656","funny","classic","2651","click"
"1656","funny","classic","2652","click"
"1656","funny","classic","2653","click"
"1657","funny","diet","2654","load"
"1658","patriotic","diet","2655","load"
"1659","patriotic","diet","2656","load"
"1660","funny","diet","2657","load"
"1661","funny","classic","2658","load"
"1661","funny","classic","2659","click"
"1661","funny","classic","2660","click"
"1661","funny","classic","2661","click"
"1662","funny","classic","2662","load"
"1663","funny","classic","2663","load"
"1663","funny","classic","2664","click"
"1663","funny","classic","2665","click"
"1663","funny","classic","2666","click"
"1664","funny","classic","2667","load"
"1664","funny","classic","2668","click"
"1665","patriotic","diet","2669","load"
"1666","funny","classic","2670","load"
"1666","funny","classic","2671","click"
"1667","funny","diet","2672","load"
"1668","funny","diet","2673","load"
"1669","patriotic","diet","2674","load"
"1670","patriotic","classic","2675","load"
"1671","patriotic","classic","2676","load"
"1672","patriotic","diet","2677","load"
"1673","funny","classic","2678","load"
"1673","funny","classic","2679","click"
"1674","patriotic","classic","2680","load"
"1675","funny","classic","2681","load"
"1675","funny","classic","2682","click"
"1675","funny","classic","2683","click"
"1676","funny","diet","2684","load"
"1677","patriotic","diet","2685","load"
"1678","patriotic","classic","2686","load"
"1679","patriotic","classic","2687","load"
"1680","patriotic","classic","2688","load"
"1681","patriotic","diet","2689","load"
"1681","patriotic","diet","2690","click"
"1682","funny","diet","2691","load"
"1683","patriotic","diet","2692","load"
"1683","patriotic","diet","2693","click"
"1684","funny","diet","2694","load"
"1685","funny","classic","2695","load"
"1685","funny","classic","2696","click"
"1686","patriotic","classic","2697","load"
"1687","funny","classic","2698","load"
"1687","funny","classic","2699","click"
"1687","funny","classic","2700","click"
"1688","patriotic","classic","2701","load"
"1689","funny","classic","2702","load"
"1690","patriotic","diet","2703","load"
"1691","patriotic","diet","2704","load"
"1692","funny","diet","2705","load"
"1693","funny","diet","2706","load"
"1694","patriotic","classic","2707","load"
"1694","patriotic","classic","2708","click"
"1695","funny","diet","2709","load"
"1695","funny","diet","2710","click"
"1695","funny","diet","2711","click"
"1696","funny","diet","2712","load"
"1697","patriotic","diet","2713","load"
"1697","patriotic","diet","2714","click"
"1698","patriotic","classic","2715","load"
"1699","patriotic","classic","2716","load"
"1700","funny","classic","2717","load"
"1701","patriotic","diet","2718","load"
"1702","funny","classic","2719","load"
"1703","funny","diet","2720","load"
"1704","patriotic","diet","2721","load"
"1705","patriotic","diet","2722","load"
"1706","funny","classic","2723","load"
"1707","funny","classic","2724","load"
"1707","funny","classic","2725","click"
"1708","patriotic","diet","2726","load"
"1709","patriotic","classic","2727","load"
"1710","patriotic","diet","2728","load"
"1711","patriotic","diet","2729","load"
"1712","funny","diet","2730","load"
"1712","funny","diet","2731","click"
"1713","funny","diet","2732","load"
"1713","funny","diet","2733","click"
"1714","funny","classic","2734","load"
"1714","funny","classic","2735","click"
"1714","funny","classic","2736","click"
"1715","patriotic","diet","2737","load"
"1716","patriotic","classic","2738","load"
"1717","funny","diet","2739","load"
"1717","funny","diet","2740","click"
"1718","funny","diet","2741","load"
"1718","funny","diet","2742","click"
"1719","funny","diet","2743","load"
"1719","funny","diet","2744","click"
"1720","patriotic","classic","2745","load"
"1721","funny","diet","2746","load"
"1721","funny","diet","2747","click"
"1721","funny","diet","2748","click"
"1722","funny","classic","2749","load"
"1722","funny","classic","2750","click"
"1722","funny","classic","2751","click"
"1722","funny","classic","2752","click"
"1722","funny","classic","2753","click"
"1723","funny","diet","2754","load"
"1724","funny","diet","2755","load"
"1725","funny","classic","2756","load"
"1726","patriotic","classic","2757","load"
"1727","funny","diet","2758","load"
"1728","patriotic","diet","2759","load"
"1729","patriotic","diet","2760","load"
"1730","funny","classic","2761","load"
"1730","funny","classic","2762","click"
"1730","funny","classic","2763","click"
"1731","funny","classic","2764","load"
"1732","patriotic","classic","2765","load"
"1733","funny","classic","2766","load"
"1733","funny","classic","2767","click"
"1733","funny","classic","2768","click"
"1734","funny","classic","2769","load"
"1734","funny","classic","2770","click"
"1735","funny","diet","2771","load"
"1736","funny","classic","2772","load"
"1736","funny","classic","2773","click"
"1736","funny","classic","2774","click"
"1736","funny","classic","2775","click"
"1736","funny","classic","2776","click"
"1737","funny","diet","2777","load"
"1737","funny","diet","2778","click"
"1738","funny","classic","2779","load"
"1738","funny","classic","2780","click"
"1738","funny","classic","2781","click"
"1738","funny","classic","2782","click"
"1739","funny","classic","2783","load"
"1740","patriotic","classic","2784","load"
"1741","funny","classic","2785","load"
"1741","funny","classic","2786","click"
"1742","patriotic","classic","2787","load"
"1742","patriotic","classic","2788","click"
"1743","patriotic","classic","2789","load"
"1744","funny","classic","2790","load"
"1744","funny","classic","2791","click"
"1745","funny","diet","2792","load"
"1745","funny","diet","2793","click"
"1746","funny","diet","2794","load"
"1746","funny","diet","2795","click"
"1747","patriotic","classic","2796","load"
"1748","patriotic","diet","2797","load"
"1749","funny","classic","2798","load"
"1750","funny","diet","2799","load"
"1751","patriotic","classic","2800","load"
"1752","funny","diet","2801","load"
"1753","patriotic","classic","2802","load"
"1753","patriotic","classic","2803","click"
"1754","patriotic","classic","2804","load"
"1755","funny","classic","2805","load"
"1756","patriotic","diet","2806","load"
"1757","funny","diet","2807","load"
"1758","funny","diet","2808","load"
"1758","funny","diet","2809","click"
"1759","patriotic","classic","2810","load"
"1760","patriotic","diet","2811","load"
"1761","funny","diet","2812","load"
"1762","patriotic","classic","2813","load"
"1763","patriotic","classic","2814","load"
"1764","funny","diet","2815","load"
"1765","funny","classic","2816","load"
"1765","funny","classic","2817","click"
"1766","funny","classic","2818","load"
"1766","funny","classic","2819","click"
"1767","funny","classic","2820","load"
"1767","funny","classic","2821","click"
"1767","funny","classic","2822","click"
"1767","funny","classic","2823","click"
"1767","funny","classic","2824","click"
"1768","patriotic","diet","2825","load"
"1769","funny","classic","2826","load"
"1769","funny","classic","2827","click"
"1769","funny","classic","2828","click"
"1769","funny","classic","2829","click"
"1769","funny","classic","2830","click"
"1770","funny","classic","2831","load"
"1770","funny","classic","2832","click"
"1771","funny","classic","2833","load"
"1772","patriotic","diet","2834","load"
"1773","funny","classic","2835","load"
"1773","funny","classic","2836","click"
"1774","funny","diet","2837","load"
"1774","funny","diet","2838","click"
"1775","funny","classic","2839","load"
"1775","funny","classic","2840","click"
"1776","funny","classic","2841","load"
"1776","funny","classic","2842","click"
"1777","funny","diet","2843","load"
"1778","funny","classic","2844","load"
"1778","funny","classic","2845","click"
"1778","funny","classic","2846","click"
"1778","funny","classic","2847","click"
"1778","funny","classic","2848","click"
"1778","funny","classic","2849","click"
"1779","funny","diet","2850","load"
"1780","funny","classic","2851","load"
"1780","funny","classic","2852","click"
"1780","funny","classic","2853","click"
"1781","patriotic","diet","2854","load"
"1781","patriotic","diet","2855","click"
"1782","patriotic","classic","2856","load"
"1782","patriotic","classic","2857","click"
"1783","patriotic","classic","2858","load"
"1784","funny","classic","2859","load"
"1784","funny","classic","2860","click"
"1784","funny","classic","2861","click"
"1785","patriotic","diet","2862","load"
"1785","patriotic","diet","2863","click"
"1786","funny","classic","2864","load"
"1786","funny","classic","2865","click"
"1786","funny","classic","2866","click"
"1786","funny","classic","2867","click"
"1787","funny","classic","2868","load"
"1787","funny","classic","2869","click"
"1788","patriotic","diet","2870","load"
"1788","patriotic","diet","2871","click"
"1789","patriotic","classic","2872","load"
"1790","patriotic","classic","2873","load"
"1791","funny","classic","2874","load"
"1791","funny","classic","2875","click"
"1791","funny","classic","2876","click"
"1792","funny","diet","2877","load"
"1793","funny","diet","2878","load"
"1793","funny","diet","2879","click"
"1794","patriotic","diet","2880","load"
"1795","patriotic","diet","2881","load"
"1796","patriotic","classic","2882","load"
"1797","funny","classic","2883","load"
"1797","funny","classic","2884","click"
"1798","patriotic","classic","2885","load"
"1799","patriotic","classic","2886","load"
"1800","patriotic","classic","2887","load"
"1801","patriotic","classic","2888","load"
"1802","funny","classic","2889","load"
"1802","funny","classic","2890","click"
"1802","funny","classic","2891","click"
"1803","funny","diet","2892","load"
"1803","funny","diet","2893","click"
"1804","funny","diet","2894","load"
"1805","patriotic","diet","2895","load"
"1806","funny","classic","2896","load"
"1806","funny","classic","2897","click"
"1807","funny","diet","2898","load"
"1808","funny","diet","2899","load"
"1809","funny","classic","2900","load"
"1809","funny","classic","2901","click"
"1809","funny","classic","2902","click"
"1809","funny","classic","2903","click"
"1810","funny","classic","2904","load"
"1810","funny","classic","2905","click"
"1810","funny","classic","2906","click"
"1811","patriotic","diet","2907","load"
"1811","patriotic","diet","2908","click"
"1812","funny","diet","2909","load"
"1813","patriotic","diet","2910","load"
"1814","funny","classic","2911","load"
"1814","funny","classic","2912","click"
"1814","funny","classic","2913","click"
"1814","funny","classic","2914","click"
"1815","funny","diet","2915","load"
"1816","funny","classic","2916","load"
"1816","funny","classic","2917","click"
"1816","funny","classic","2918","click"
"1817","funny","diet","2919","load"
"1818","funny","diet","2920","load"
"1819","patriotic","classic","2921","load"
"1820","patriotic","classic","2922","load"
"1821","funny","classic","2923","load"
"1822","patriotic","classic","2924","load"
"1822","patriotic","classic","2925","click"
"1823","patriotic","diet","2926","load"
"1824","patriotic","diet","2927","load"
"1824","patriotic","diet","2928","click"
"1825","patriotic","classic","2929","load"
"1825","patriotic","classic","2930","click"
"1826","patriotic","diet","2931","load"
"1826","patriotic","diet","2932","click"
"1827","funny","diet","2933","load"
"1828","patriotic","classic","2934","load"
"1829","patriotic","diet","2935","load"
"1829","patriotic","diet","2936","click"
"1829","patriotic","diet","2937","click"
"1830","funny","diet","2938","load"
"1831","funny","classic","2939","load"
"1831","funny","classic","2940","click"
"1832","patriotic","classic","2941","load"
"1833","patriotic","classic","2942","load"
"1834","patriotic","diet","2943","load"
"1834","patriotic","diet","2944","click"
"1834","patriotic","diet","2945","click"
"1835","patriotic","classic","2946","load"
"1836","funny","diet","2947","load"
"1837","funny","classic","2948","load"
"1837","funny","classic","2949","click"
"1838","patriotic","diet","2950","load"
"1839","patriotic","diet","2951","load"
"1839","patriotic","diet","2952","click"
"1839","patriotic","diet","2953","click"
"1840","funny","classic","2954","load"
"1840","funny","classic","2955","click"
"1840","funny","classic","2956","click"
"1841","patriotic","diet","2957","load"
"1842","patriotic","diet","2958","load"
"1843","funny","diet","2959","load"
"1843","funny","diet","2960","click"
"1844","funny","classic","2961","load"
"1844","funny","classic","2962","click"
"1844","funny","classic","2963","click"
"1844","funny","classic","2964","click"
"1844","funny","classic","2965","click"
"1845","patriotic","diet","2966","load"
"1846","funny","classic","2967","load"
"1846","funny","classic","2968","click"
"1846","funny","classic","2969","click"
"1847","funny","classic","2970","load"
"1847","funny","classic","2971","click"
"1848","funny","classic","2972","load"
"1848","funny","classic","2973","click"
"1849","patriotic","classic","2974","load"
"1850","patriotic","diet","2975","load"
"1851","funny","diet","2976","load"
"1851","funny","diet","2977","click"
"1852","funny","classic","2978","load"
"1852","funny","classic","2979","click"
"1852","funny","classic","2980","click"
"1852","funny","classic","2981","click"
"1853","patriotic","diet","2982","load"
"1854","patriotic","classic","2983","load"
"1855","funny","classic","2984","load"
"1856","patriotic","classic","2985","load"
"1857","patriotic","classic","2986","load"
"1857","patriotic","classic","2987","click"
"1858","patriotic","classic","2988","load"
"1859","patriotic","diet","2989","load"
"1860","patriotic","diet","2990","load"
"1861","funny","classic","2991","load"
"1861","funny","classic","2992","click"
"1861","funny","classic","2993","click"
"1861","funny","classic","2994","click"
"1862","patriotic","classic","2995","load"
"1862","patriotic","classic","2996","click"
"1863","funny","diet","2997","load"
"1864","funny","diet","2998","load"
"1865","funny","classic","2999","load"
"1866","patriotic","classic","3000","load"
"1867","funny","diet","3001","load"
"1868","funny","diet","3002","load"
"1869","funny","diet","3003","load"
"1869","funny","diet","3004","click"
"1870","patriotic","diet","3005","load"
"1871","patriotic","diet","3006","load"
"1872","funny","diet","3007","load"
"1872","funny","diet","3008","click"
"1873","funny","classic","3009","load"
"1873","funny","classic","3010","click"
"1874","patriotic","classic","3011","load"
"1875","funny","diet","3012","load"
"1876","funny","classic","3013","load"
"1876","funny","classic","3014","click"
"1877","patriotic","classic","3015","load"
"1877","patriotic","classic","3016","click"
"1878","funny","classic","3017","load"
"1878","funny","classic","3018","click"
"1879","patriotic","diet","3019","load"
"1880","patriotic","classic","3020","load"
"1881","funny","diet","3021","load"
"1882","patriotic","classic","3022","load"
"1883","patriotic","classic","3023","load"
"1884","patriotic","diet","3024","load"
"1884","patriotic","diet","3025","click"
"1884","patriotic","diet","3026","click"
"1885","funny","diet","3027","load"
"1885","funny","diet","3028","click"
"1886","funny","classic","3029","load"
"1886","funny","classic","3030","click"
"1886","funny","classic","3031","click"
"1886","funny","classic","3032","click"
"1887","patriotic","diet","3033","load"
"1888","patriotic","classic","3034","load"
"1889","patriotic","classic","3035","load"
"1890","funny","classic","3036","load"
"1891","funny","classic","3037","load"
"1891","funny","classic","3038","click"
"1892","funny","diet","3039","load"
"1892","funny","diet","3040","click"
"1893","patriotic","diet","3041","load"
"1893","patriotic","diet","3042","click"
"1894","patriotic","diet","3043","load"
"1895","funny","classic","3044","load"
"1895","funny","classic","3045","click"
"1896","funny","classic","3046","load"
"1896","funny","classic","3047","click"
"1896","funny","classic","3048","click"
"1896","funny","classic","3049","click"
"1897","patriotic","diet","3050","load"
"1898","funny","diet","3051","load"
"1899","patriotic","diet","3052","load"
"1900","patriotic","classic","3053","load"
"1900","patriotic","classic","3054","click"
"1901","patriotic","classic","3055","load"
"1901","patriotic","classic","3056","click"
"1902","funny","diet","3057","load"
"1903","funny","classic","3058","load"
"1903","funny","classic","3059","click"
"1903","funny","classic","3060","click"
"1904","funny","diet","3061","load"
"1905","patriotic","classic","3062","load"
"1905","patriotic","classic","3063","click"
"1906","funny","classic","3064","load"
"1906","funny","classic","3065","click"
"1906","funny","classic","3066","click"
"1907","funny","classic","3067","load"
"1908","funny","classic","3068","load"
"1909","funny","classic","3069","load"
"1909","funny","classic","3070","click"
"1909","funny","classic","3071","click"
"1909","funny","classic","3072","click"
"1909","funny","classic","3073","click"
"1910","funny","classic","3074","load"
"1910","funny","classic","3075","click"
"1910","funny","classic","3076","click"
"1910","funny","classic","3077","click"
"1911","patriotic","diet","3078","load"
"1912","funny","diet","3079","load"
"1913","patriotic","diet","3080","load"
"1913","patriotic","diet","3081","click"
"1914","funny","classic","3082","load"
"1914","funny","classic","3083","click"
"1915","patriotic","diet","3084","load"
"1915","patriotic","diet","3085","click"
"1916","funny","diet","3086","load"
"1916","funny","diet","3087","click"
"1917","funny","diet","3088","load"
"1918","funny","diet","3089","load"
"1919","funny","classic","3090","load"
"1919","funny","classic","3091","click"
"1919","funny","classic","3092","click"
"1920","patriotic","diet","3093","load"
"1921","funny","diet","3094","load"
"1922","patriotic","diet","3095","load"
"1922","patriotic","diet","3096","click"
"1923","patriotic","diet","3097","load"
"1923","patriotic","diet","3098","click"
"1924","patriotic","classic","3099","load"
"1925","funny","classic","3100","load"
"1925","funny","classic","3101","click"
"1926","patriotic","classic","3102","load"
"1927","patriotic","diet","3103","load"
"1927","patriotic","diet","3104","click"
"1928","patriotic","classic","3105","load"
"1928","patriotic","classic","3106","click"
"1929","funny","diet","3107","load"
"1930","funny","classic","3108","load"
"1931","funny","diet","3109","load"
"1932","funny","classic","3110","load"
"1933","patriotic","diet","3111","load"
"1934","funny","diet","3112","load"
"1935","funny","classic","3113","load"
"1936","patriotic","diet","3114","load"
"1936","patriotic","diet","3115","click"
"1936","patriotic","diet","3116","click"
"1937","funny","diet","3117","load"
"1938","patriotic","diet","3118","load"
"1938","patriotic","diet","3119","click"
"1939","patriotic","diet","3120","load"
"1940","funny","diet","3121","load"
"1941","funny","diet","3122","load"
"1942","patriotic","diet","3123","load"
"1943","patriotic","classic","3124","load"
"1944","funny","diet","3125","load"
"1945","patriotic","classic","3126","load"
"1945","patriotic","classic","3127","click"
"1945","patriotic","classic","3128","click"
"1946","patriotic","classic","3129","load"
"1946","patriotic","classic","3130","click"
"1947","patriotic","diet","3131","load"
"1948","funny","classic","3132","load"
"1948","funny","classic","3133","click"
"1948","funny","classic","3134","click"
"1949","patriotic","diet","3135","load"
"1950","patriotic","classic","3136","load"
"1951","funny","classic","3137","load"
"1951","funny","classic","3138","click"
"1951","funny","classic","3139","click"
"1951","funny","classic","3140","click"
"1951","funny","classic","3141","click"
"1952","funny","diet","3142","load"
"1953","patriotic","diet","3143","load"
"1953","patriotic","diet","3144","click"
"1954","funny","classic","3145","load"
"1954","funny","classic","3146","click"
"1954","funny","classic","3147","click"
"1954","funny","classic","3148","click"
"1955","funny","classic","3149","load"
"1955","funny","classic","3150","click"
"1955","funny","classic","3151","click"
"1956","patriotic","classic","3152","load"
"1957","patriotic","diet","3153","load"
"1957","patriotic","diet","3154","click"
"1958","funny","classic","3155","load"
"1958","funny","classic","3156","click"
"1959","patriotic","diet","3157","load"
"1960","patriotic","classic","3158","load"
"1961","patriotic","classic","3159","load"
"1961","patriotic","classic","3160","click"
"1962","funny","diet","3161","load"
"1963","patriotic","classic","3162","load"
"1964","patriotic","diet","3163","load"
"1965","patriotic","classic","3164","load"
"1966","funny","diet","3165","load"
"1967","funny","classic","3166","load"
"1967","funny","classic","3167","click"
"1967","funny","classic","3168","click"
"1967","funny","classic","3169","click"
"1967","funny","classic","3170","click"
"1968","funny","diet","3171","load"
"1969","patriotic","classic","3172","load"
"1970","patriotic","diet","3173","load"
"1971","funny","diet","3174","load"
"1972","funny","diet","3175","load"
"1973","funny","classic","3176","load"
"1973","funny","classic","3177","click"
"1973","funny","classic","3178","click"
"1973","funny","classic","3179","click"
"1974","funny","diet","3180","load"
"1975","patriotic","diet","3181","load"
"1976","patriotic","diet","3182","load"
"1976","patriotic","diet","3183","click"
"1977","funny","classic","3184","load"
"1977","funny","classic","3185","click"
"1977","funny","classic","3186","click"
"1977","funny","classic","3187","click"
"1978","funny","diet","3188","load"
"1978","funny","diet","3189","click"
"1979","funny","diet","3190","load"
"1980","patriotic","classic","3191","load"
"1981","funny","diet","3192","load"
"1982","funny","diet","3193","load"
"1983","patriotic","diet","3194","load"
"1984","patriotic","diet","3195","load"
"1984","patriotic","diet","3196","click"
"1985","patriotic","diet","3197","load"
"1986","funny","diet","3198","load"
"1986","funny","diet","3199","click"
"1987","funny","classic","3200","load"
"1987","funny","classic","3201","click"
"1987","funny","classic","3202","click"
"1987","funny","classic","3203","click"
"1988","funny","classic","3204","load"
"1989","patriotic","classic","3205","load"
"1990","funny","diet","3206","load"
"1990","funny","diet","3207","click"
"1991","patriotic","classic","3208","load"
"1992","patriotic","diet","3209","load"
"1993","funny","classic","3210","load"
"1993","funny","classic","3211","click"
"1993","funny","classic","3212","click"
"1994","patriotic","classic","3213","load"
"1994","patriotic","classic","3214","click"
"1994","patriotic","classic","3215","click"
"1995","patriotic","diet","3216","load"
"1995","patriotic","diet","3217","click"
"1996","funny","diet","3218","load"
"1997","patriotic","classic","3219","load"
"1998","patriotic","classic","3220","load"
"1999","funny","classic","3221","load"
"2000","funny","classic","3222","load"
"2000","funny","classic","3223","click"
"2000","funny","classic","3224","click"
"2000","funny","classic","3225","click"
